run_timestamp,city,slug,date,day_of_week,total_booked_hours
2026-01-16T14:15:01,liberty-mo,liberty-mo,2026-01-16,Friday,0.0
2026-01-16T14:15:01,rollamo,rollamo,2026-01-16,Friday,23.5
2026-01-16T14:15:01,bozemanmt,bozemanmt,2026-01-16,Friday,48.0
2026-01-16T14:15:01,chapel-hill-nc,chapel-hill-nc,2026-01-16,Friday,27.5
2026-01-16T14:15:01,raleigh-nc-north,raleigh-nc-north,2026-01-16,Friday,10.0
2026-01-16T14:15:01,lincoln-ne-south,lincoln-ne-south,2026-01-16,Friday,42.5
2026-01-16T14:15:01,omahane,omahane,2026-01-16,Friday,45.5
2026-01-16T14:15:01,papillionne,papillionne,2026-01-16,Friday,44.0
2026-01-16T14:15:01,howell-nj,howell-nj,2026-01-16,Friday,7.5
2026-01-16T14:15:01,pomptonplainsnj,pomptonplainsnj,2026-01-16,Friday,78.0
2026-01-16T14:15:01,princetonnj,princetonnj,2026-01-16,Friday,34.0
2026-01-16T14:15:01,toms-river-nj,toms-river-nj,2026-01-16,Friday,0.0
2026-01-16T14:15:01,lascruces-nm,lascruces-nm,2026-01-16,Friday,31.5
2026-01-16T14:15:01,hendersonnv,hendersonnv,2026-01-16,Friday,23.5
2026-01-16T14:15:01,mesquitenv,mesquitenv,2026-01-16,Friday,17.0
2026-01-16T14:15:01,southsummerlinnv,southsummerlinnv,2026-01-16,Friday,34.0
2026-01-16T14:15:01,summerlinlasvegasnv,summerlinlasvegasnv,2026-01-16,Friday,25.5
2026-01-16T14:15:01,bethpage-ny,bethpage-ny,2026-01-16,Friday,50.5
2026-01-16T14:15:01,fivetowns-ny,fivetowns-ny,2026-01-16,Friday,20.5
2026-01-16T14:15:01,brunswickoh,brunswickoh,2026-01-16,Friday,55.0
2026-01-16T14:15:01,chardonoh,chardonoh,2026-01-16,Friday,29.5
2026-01-16T14:15:01,columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-16,Friday,28.0
2026-01-16T14:15:01,north-canton-oh,north-canton-oh,2026-01-16,Friday,47.0
2026-01-16T14:15:01,woosteroh,woosteroh,2026-01-16,Friday,42.5
2026-01-16T14:15:01,jenks-ok,jenks-ok,2026-01-16,Friday,21.5
2026-01-16T14:15:01,tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-16,Friday,45.0
2026-01-16T14:15:01,clackamas-or,clackamas-or,2026-01-16,Friday,2.0
2026-01-16T14:15:01,eugeneor,eugeneor,2026-01-16,Friday,58.0
2026-01-16T14:15:01,salem-keizer-or,salem-keizer-or,2026-01-16,Friday,26.5
2026-01-16T14:15:01,sherwoodor,sherwoodor,2026-01-16,Friday,31.0
2026-01-16T14:15:01,paoli-pa,paoli-pa,2026-01-16,Friday,0.0
2026-01-16T14:15:01,yardley-pa,yardley-pa,2026-01-16,Friday,0.0
2026-01-16T14:15:01,york-pa,york-pa,2026-01-16,Friday,69.0
2026-01-16T14:15:01,aikensc,aikensc,2026-01-16,Friday,49.5
2026-01-16T14:15:01,spartanburgsc,spartanburgsc,2026-01-16,Friday,62.0
2026-01-16T14:15:01,sioux-falls-sd-south,sioux-falls-sd-south,2026-01-16,Friday,46.5
2026-01-16T14:15:01,chattanoogatn,chattanoogatn,2026-01-16,Friday,47.5
2026-01-16T14:15:01,clarksvilletn,clarksvilletn,2026-01-16,Friday,70.5
2026-01-16T14:15:01,cleveland-tn,cleveland-tn,2026-01-16,Friday,0.0
2026-01-16T14:15:01,franklintn,franklintn,2026-01-16,Friday,37.5
2026-01-16T14:15:01,knoxvilletn,knoxvilletn,2026-01-16,Friday,64.5
2026-01-16T14:15:01,memphis-tn-collierville,memphis-tn-collierville,2026-01-16,Friday,1.0
2026-01-16T14:15:01,mt-juliet-tn,mt-juliet-tn,2026-01-16,Friday,43.0
2026-01-16T14:15:01,nashville-bellevue-tn,nashville-bellevue-tn,2026-01-16,Friday,15.0
2026-01-16T14:15:01,spring-hill-tn-north,spring-hill-tn-north,2026-01-16,Friday,37.0
2026-01-16T14:15:01,allen-tx,allen-tx,2026-01-16,Friday,0.0
2026-01-16T14:15:01,amarillo-tx,amarillo-tx,2026-01-16,Friday,0.0
2026-01-16T14:15:01,houston-atascocita-tx,houston-atascocita-tx,2026-01-16,Friday,24.5
2026-01-16T14:15:01,eastaustintx,eastaustintx,2026-01-16,Friday,44.0
2026-01-16T14:15:01,southwestaustintx,southwestaustintx,2026-01-16,Friday,14.5
2026-01-16T14:15:01,colleyville-tx,colleyville-tx,2026-01-16,Friday,22.5
2026-01-16T14:15:01,denton-tx,denton-tx,2026-01-16,Friday,21.0
2026-01-16T14:15:01,flowermoundtx,flowermoundtx,2026-01-16,Friday,31.5
2026-01-16T14:15:01,granburytx,granburytx,2026-01-16,Friday,14.5
2026-01-16T14:15:01,grand-prairie-tx,grand-prairie-tx,2026-01-16,Friday,18.0
2026-01-16T14:15:01,houstonheightstx,houstonheightstx,2026-01-16,Friday,38.0
2026-01-16T14:15:01,houston-memorial-tx,houston-memorial-tx,2026-01-16,Friday,30.0
2026-01-16T14:15:01,katy-tx,katy-tx,2026-01-16,Friday,22.5
2026-01-16T14:15:01,kellertx,kellertx,2026-01-16,Friday,18.0
2026-01-16T14:15:01,lubbock-tx,lubbock-tx,2026-01-16,Friday,0.0
2026-01-16T14:15:01,woodlands-houston-tx,woodlands-houston-tx,2026-01-16,Friday,30.0
2026-01-16T14:15:01,mckinney-tx,mckinney-tx,2026-01-16,Friday,0.0
2026-01-16T14:15:01,midlandtx,midlandtx,2026-01-16,Friday,60.5
2026-01-16T14:15:01,east-odessa-tx,east-odessa-tx,2026-01-16,Friday,0.0
2026-01-16T14:15:01,planowesttx,planowesttx,2026-01-16,Friday,20.5
2026-01-16T14:15:01,round-rock-tx,round-rock-tx,2026-01-16,Friday,0.0
2026-01-16T14:15:01,shenandoah-tx,shenandoah-tx,2026-01-16,Friday,0.0
2026-01-16T14:15:01,sherman-tx,sherman-tx,2026-01-16,Friday,7.0
2026-01-16T14:15:01,spring-tx,spring-tx,2026-01-16,Friday,3.0
2026-01-16T14:15:01,tylersouthtx,tylersouthtx,2026-01-16,Friday,47.0
2026-01-16T14:15:01,americanforkut,americanforkut,2026-01-16,Friday,52.0
2026-01-16T14:15:01,cedarcity,cedarcity,2026-01-16,Friday,30.0
2026-01-16T14:15:01,layton-ut,layton-ut,2026-01-16,Friday,27.0
2026-01-16T14:15:01,lehiut,lehiut,2026-01-16,Friday,41.0
2026-01-16T14:15:01,millcreekut,millcreekut,2026-01-16,Friday,19.0
2026-01-16T14:15:01,murrayut,murrayut,2026-01-16,Friday,34.5
2026-01-16T14:15:01,ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-16,Friday,36.0
2026-01-16T14:15:01,ogden-riverdale-ut,ogden-riverdale-ut,2026-01-16,Friday,7.0
2026-01-16T14:15:01,orem-ut,orem-ut,2026-01-16,Friday,54.5
2026-01-16T14:15:01,richfield,richfield,2026-01-16,Friday,13.5
2026-01-16T14:15:01,sandyut,sandyut,2026-01-16,Friday,37.0
2026-01-16T14:15:01,spanishforkut,spanishforkut,2026-01-16,Friday,30.0
2026-01-16T14:15:01,stgeorgeut,stgeorgeut,2026-01-16,Friday,14.0
2026-01-16T14:15:01,st-george-ut-river-rd,st-george-ut-river-rd,2026-01-16,Friday,25.5
2026-01-16T14:15:01,st-george-ut-sunset,st-george-ut-sunset,2026-01-16,Friday,5.0
2026-01-16T14:15:01,lynchburg-va,lynchburg-va,2026-01-16,Friday,0.0
2026-01-16T14:15:01,virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-16,Friday,0.0
2026-01-16T14:34:55,birminghamal,birminghamal,2026-01-16,Friday,23.0
2026-01-16T14:34:55,huntsville-al-research-park,huntsville-al-research-park,2026-01-16,Friday,11.5
2026-01-16T14:34:55,chandleraz,chandleraz,2026-01-16,Friday,19.5
2026-01-16T14:34:55,southchandleraz,southchandleraz,2026-01-16,Friday,18.5
2026-01-16T14:34:55,gilbertaz,gilbertaz,2026-01-16,Friday,35.5
2026-01-16T14:34:55,glendaleaz,glendaleaz,2026-01-16,Friday,41.5
2026-01-16T14:34:55,goodyear-az,goodyear-az,2026-01-16,Friday,0.0
2026-01-16T14:34:55,mesa-az-east,mesa-az-east,2026-01-16,Friday,13.0
2026-01-16T14:34:55,paradise-valley-az,paradise-valley-az,2026-01-16,Friday,0.0
2026-01-16T14:34:55,glendale-az-peoria,glendale-az-peoria,2026-01-16,Friday,26.5
2026-01-16T14:34:55,scottsdaleaz,scottsdaleaz,2026-01-16,Friday,56.5
2026-01-16T14:34:55,scottsdale-az-north,scottsdale-az-north,2026-01-16,Friday,0.0
2026-01-16T14:34:55,surpriseaz,surpriseaz,2026-01-16,Friday,15.5
2026-01-16T14:34:55,talkingstickaz,talkingstickaz,2026-01-16,Friday,0.0
2026-01-16T14:34:55,tempeaz,tempeaz,2026-01-16,Friday,16.5
2026-01-16T14:34:55,carlsbadca,carlsbadca,2026-01-16,Friday,21.5
2026-01-16T14:34:55,rancho-mirage-ca,rancho-mirage-ca,2026-01-16,Friday,0.0
2026-01-16T14:34:55,fort-collins-timnath-co,fort-collins-timnath-co,2026-01-16,Friday,0.0
2026-01-16T14:34:55,invernessco,invernessco,2026-01-16,Friday,32.0
2026-01-16T14:34:55,littleton-co,littleton-co,2026-01-16,Friday,21.5
2026-01-16T14:34:55,loveland-co-johnstown,loveland-co-johnstown,2026-01-16,Friday,0.0
2026-01-16T14:34:55,colorado-springs-northgate,colorado-springs-northgate,2026-01-16,Friday,35.0
2026-01-16T14:34:55,pueblowestco,pueblowestco,2026-01-16,Friday,41.0
2026-01-16T14:34:55,wilmingtonde,wilmingtonde,2026-01-16,Friday,47.0
2026-01-16T14:34:55,boca-raton-fl-west,boca-raton-fl-west,2026-01-16,Friday,0.0
2026-01-16T14:34:55,bradentonfl,bradentonfl,2026-01-16,Friday,34.0
2026-01-16T14:34:55,jacksonvillebeachfl,jacksonvillebeachfl,2026-01-16,Friday,24.0
2026-01-16T14:34:55,miramarbeach,miramarbeach,2026-01-16,Friday,27.0
2026-01-16T14:34:55,naplesfl,naplesfl,2026-01-16,Friday,17.0
2026-01-16T14:34:55,naples-fl-north,naples-fl-north,2026-01-16,Friday,8.0
2026-01-16T14:34:55,oldsmarfl,oldsmarfl,2026-01-16,Friday,35.5
2026-01-16T14:34:55,orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-16,Friday,0.0
2026-01-16T14:34:55,ponte-vedra-fl,ponte-vedra-fl,2026-01-16,Friday,23.5
2026-01-16T14:34:55,port-charlotte-fl,port-charlotte-fl,2026-01-16,Friday,25.0
2026-01-16T14:34:55,spring-hill-fl,spring-hill-fl,2026-01-16,Friday,27.5
2026-01-16T14:34:55,alpharetta-ga,alpharetta-ga,2026-01-16,Friday,0.0
2026-01-16T14:34:55,westmidtownga,westmidtownga,2026-01-16,Friday,36.0
2026-01-16T14:34:55,augustaga,augustaga,2026-01-16,Friday,42.0
2026-01-16T14:34:55,braseltonga,braseltonga,2026-01-16,Friday,43.0
2026-01-16T14:34:55,dacula-ga,dacula-ga,2026-01-16,Friday,38.5
2026-01-16T14:34:55,mcdonoughga,mcdonoughga,2026-01-16,Friday,28.0
2026-01-16T14:34:55,warnerrobinsga,warnerrobinsga,2026-01-16,Friday,36.0
2026-01-16T14:34:55,woodstock-ga,woodstock-ga,2026-01-16,Friday,0.0
2026-01-16T14:34:55,ankeny-ia,ankeny-ia,2026-01-16,Friday,21.5
2026-01-16T14:34:55,des-moines-ia-downtown,des-moines-ia-downtown,2026-01-16,Friday,0.0
2026-01-16T14:34:55,des-moines-waukee-ia,des-moines-waukee-ia,2026-01-16,Friday,0.0
2026-01-16T14:34:55,boise-id,boise-id,2026-01-16,Friday,41.0
2026-01-16T14:34:55,meridian-id,meridian-id,2026-01-16,Friday,28.0
2026-01-16T14:34:55,carmelin,carmelin,2026-01-16,Friday,38.0
2026-01-16T14:34:55,fishers-in,fishers-in,2026-01-16,Friday,49.0
2026-01-16T14:34:55,kansas-city-leawood,kansas-city-leawood,2026-01-16,Friday,32.0
2026-01-16T14:34:55,overlandparkks,overlandparkks,2026-01-16,Friday,43.0
2026-01-16T14:34:55,ascension-la,ascension-la,2026-01-16,Friday,0.0
2026-01-16T14:34:55,baton-rouge-st-george,baton-rouge-st-george,2026-01-16,Friday,12.5
2026-01-16T14:34:55,shreveport-la-south,shreveport-la-south,2026-01-16,Friday,23.5
2026-01-16T14:34:55,maynardma,maynardma,2026-01-16,Friday,31.5
2026-01-16T14:34:55,southborough-ma,southborough-ma,2026-01-16,Friday,54.5
2026-01-16T14:34:55,crofton-md,crofton-md,2026-01-16,Friday,0.0
2026-01-16T14:34:55,towson-baltimore-md,towson-baltimore-md,2026-01-16,Friday,0.0
2026-01-16T14:34:55,white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-16,Friday,0.0
2026-01-16T14:34:55,clarkstonmi,clarkstonmi,2026-01-16,Friday,18.0
2026-01-16T14:34:55,farmington-mi,farmington-mi,2026-01-16,Friday,27.5
2026-01-16T14:34:55,grand-blanc-mi,grand-blanc-mi,2026-01-16,Friday,28.0
2026-01-16T14:34:55,lansing-mi,lansing-mi,2026-01-16,Friday,44.0
2026-01-16T14:34:55,livonia-mi,livonia-mi,2026-01-16,Friday,47.5
2026-01-16T14:34:55,novi-mi,novi-mi,2026-01-16,Friday,0.0
2026-01-16T14:34:55,rochester-hills-mi,rochester-hills-mi,2026-01-16,Friday,30.5
2026-01-16T14:34:55,west-bloomfield-mi,west-bloomfield-mi,2026-01-16,Friday,0.0
2026-01-16T14:34:55,st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-16,Friday,26.0
2026-01-16T14:34:55,liberty-mo,liberty-mo,2026-01-16,Friday,0.0
2026-01-16T14:34:55,rollamo,rollamo,2026-01-16,Friday,23.5
2026-01-16T14:34:55,bozemanmt,bozemanmt,2026-01-16,Friday,48.0
2026-01-16T14:34:55,chapel-hill-nc,chapel-hill-nc,2026-01-16,Friday,27.5
2026-01-16T14:34:55,raleigh-nc-north,raleigh-nc-north,2026-01-16,Friday,10.0
2026-01-16T14:34:55,lincoln-ne-south,lincoln-ne-south,2026-01-16,Friday,42.5
2026-01-16T14:34:55,omahane,omahane,2026-01-16,Friday,45.5
2026-01-16T14:34:55,papillionne,papillionne,2026-01-16,Friday,44.0
2026-01-16T14:34:55,howell-nj,howell-nj,2026-01-16,Friday,7.5
2026-01-16T14:34:55,pomptonplainsnj,pomptonplainsnj,2026-01-16,Friday,78.0
2026-01-16T14:34:55,princetonnj,princetonnj,2026-01-16,Friday,34.0
2026-01-16T14:34:55,toms-river-nj,toms-river-nj,2026-01-16,Friday,0.0
2026-01-16T14:34:55,lascruces-nm,lascruces-nm,2026-01-16,Friday,31.5
2026-01-16T14:34:55,hendersonnv,hendersonnv,2026-01-16,Friday,23.5
2026-01-16T14:34:55,mesquitenv,mesquitenv,2026-01-16,Friday,17.0
2026-01-16T14:34:55,southsummerlinnv,southsummerlinnv,2026-01-16,Friday,34.0
2026-01-16T14:34:55,summerlinlasvegasnv,summerlinlasvegasnv,2026-01-16,Friday,25.5
2026-01-16T14:34:55,bethpage-ny,bethpage-ny,2026-01-16,Friday,50.5
2026-01-16T14:34:55,fivetowns-ny,fivetowns-ny,2026-01-16,Friday,20.5
2026-01-16T14:34:55,brunswickoh,brunswickoh,2026-01-16,Friday,55.0
2026-01-16T14:34:55,chardonoh,chardonoh,2026-01-16,Friday,29.5
2026-01-16T14:34:55,columbus-upper-arlington-oh,columbus-upper-arlington-oh,2026-01-16,Friday,28.0
2026-01-16T14:34:55,north-canton-oh,north-canton-oh,2026-01-16,Friday,47.0
2026-01-16T14:34:55,woosteroh,woosteroh,2026-01-16,Friday,44.5
2026-01-16T14:34:55,jenks-ok,jenks-ok,2026-01-16,Friday,21.5
2026-01-16T14:34:55,tulsa-ok-southern-hills,tulsa-ok-southern-hills,2026-01-16,Friday,45.0
2026-01-16T14:34:55,clackamas-or,clackamas-or,2026-01-16,Friday,2.0
2026-01-16T14:34:55,eugeneor,eugeneor,2026-01-16,Friday,57.0
2026-01-16T14:34:55,salem-keizer-or,salem-keizer-or,2026-01-16,Friday,26.5
2026-01-16T14:34:55,sherwoodor,sherwoodor,2026-01-16,Friday,31.0
2026-01-16T14:34:55,paoli-pa,paoli-pa,2026-01-16,Friday,0.0
2026-01-16T14:34:55,yardley-pa,yardley-pa,2026-01-16,Friday,0.0
2026-01-16T14:34:55,york-pa,york-pa,2026-01-16,Friday,69.0
2026-01-16T14:34:55,aikensc,aikensc,2026-01-16,Friday,49.5
2026-01-16T14:34:55,spartanburgsc,spartanburgsc,2026-01-16,Friday,62.0
2026-01-16T14:34:55,sioux-falls-sd-south,sioux-falls-sd-south,2026-01-16,Friday,46.5
2026-01-16T14:34:55,chattanoogatn,chattanoogatn,2026-01-16,Friday,47.5
2026-01-16T14:34:55,clarksvilletn,clarksvilletn,2026-01-16,Friday,70.5
2026-01-16T14:34:55,cleveland-tn,cleveland-tn,2026-01-16,Friday,0.0
2026-01-16T14:34:55,franklintn,franklintn,2026-01-16,Friday,37.5
2026-01-16T14:34:55,knoxvilletn,knoxvilletn,2026-01-16,Friday,64.5
2026-01-16T14:34:55,memphis-tn-collierville,memphis-tn-collierville,2026-01-16,Friday,6.0
2026-01-16T14:34:55,mt-juliet-tn,mt-juliet-tn,2026-01-16,Friday,44.0
2026-01-16T14:34:55,nashville-bellevue-tn,nashville-bellevue-tn,2026-01-16,Friday,15.0
2026-01-16T14:34:55,spring-hill-tn-north,spring-hill-tn-north,2026-01-16,Friday,37.0
2026-01-16T14:34:55,allen-tx,allen-tx,2026-01-16,Friday,0.0
2026-01-16T14:34:55,amarillo-tx,amarillo-tx,2026-01-16,Friday,0.0
2026-01-16T14:34:55,houston-atascocita-tx,houston-atascocita-tx,2026-01-16,Friday,24.5
2026-01-16T14:34:55,eastaustintx,eastaustintx,2026-01-16,Friday,44.0
2026-01-16T14:34:55,southwestaustintx,southwestaustintx,2026-01-16,Friday,14.5
2026-01-16T14:34:55,colleyville-tx,colleyville-tx,2026-01-16,Friday,22.5
2026-01-16T14:34:55,denton-tx,denton-tx,2026-01-16,Friday,21.0
2026-01-16T14:34:55,flowermoundtx,flowermoundtx,2026-01-16,Friday,34.5
2026-01-16T14:34:55,granburytx,granburytx,2026-01-16,Friday,14.5
2026-01-16T14:34:55,grand-prairie-tx,grand-prairie-tx,2026-01-16,Friday,18.0
2026-01-16T14:34:55,houstonheightstx,houstonheightstx,2026-01-16,Friday,38.0
2026-01-16T14:34:55,houston-memorial-tx,houston-memorial-tx,2026-01-16,Friday,30.0
2026-01-16T14:34:55,katy-tx,katy-tx,2026-01-16,Friday,22.5
2026-01-16T14:34:55,kellertx,kellertx,2026-01-16,Friday,18.0
2026-01-16T14:34:55,lubbock-tx,lubbock-tx,2026-01-16,Friday,0.0
2026-01-16T14:34:55,woodlands-houston-tx,woodlands-houston-tx,2026-01-16,Friday,30.0
2026-01-16T14:34:55,mckinney-tx,mckinney-tx,2026-01-16,Friday,0.0
2026-01-16T14:34:55,midlandtx,midlandtx,2026-01-16,Friday,60.5
2026-01-16T14:34:55,east-odessa-tx,east-odessa-tx,2026-01-16,Friday,0.0
2026-01-16T14:34:55,planowesttx,planowesttx,2026-01-16,Friday,20.5
2026-01-16T14:34:55,round-rock-tx,round-rock-tx,2026-01-16,Friday,0.0
2026-01-16T14:34:55,shenandoah-tx,shenandoah-tx,2026-01-16,Friday,0.0
2026-01-16T14:34:55,sherman-tx,sherman-tx,2026-01-16,Friday,8.0
2026-01-16T14:34:55,spring-tx,spring-tx,2026-01-16,Friday,3.0
2026-01-16T14:34:55,tylersouthtx,tylersouthtx,2026-01-16,Friday,48.0
2026-01-16T14:34:55,americanforkut,americanforkut,2026-01-16,Friday,52.0
2026-01-16T14:34:55,cedarcity,cedarcity,2026-01-16,Friday,32.0
2026-01-16T14:34:55,layton-ut,layton-ut,2026-01-16,Friday,27.0
2026-01-16T14:34:55,lehiut,lehiut,2026-01-16,Friday,41.0
2026-01-16T14:34:55,millcreekut,millcreekut,2026-01-16,Friday,19.0
2026-01-16T14:34:55,murrayut,murrayut,2026-01-16,Friday,34.5
2026-01-16T14:34:55,ogden-pleasant-view-ut,ogden-pleasant-view-ut,2026-01-16,Friday,36.0
2026-01-16T14:34:55,ogden-riverdale-ut,ogden-riverdale-ut,2026-01-16,Friday,7.0
2026-01-16T14:34:55,orem-ut,orem-ut,2026-01-16,Friday,54.5
2026-01-16T14:34:55,richfield,richfield,2026-01-16,Friday,13.5
2026-01-16T14:34:55,sandyut,sandyut,2026-01-16,Friday,37.0
2026-01-16T14:34:55,spanishforkut,spanishforkut,2026-01-16,Friday,30.0
2026-01-16T14:34:55,stgeorgeut,stgeorgeut,2026-01-16,Friday,14.0
2026-01-16T14:34:55,st-george-ut-river-rd,st-george-ut-river-rd,2026-01-16,Friday,25.5
2026-01-16T14:34:55,st-george-ut-sunset,st-george-ut-sunset,2026-01-16,Friday,9.0
2026-01-16T14:34:55,lynchburg-va,lynchburg-va,2026-01-16,Friday,0.0
2026-01-16T14:34:55,virginia-beach-va-courthouse,virginia-beach-va-courthouse,2026-01-16,Friday,0.0
2026-01-16T14:45:15,birminghamal,birminghamal,2026-01-16,Friday,23.0
2026-01-16T14:45:15,huntsville-al-research-park,huntsville-al-research-park,2026-01-16,Friday,11.5
2026-01-16T14:45:15,chandleraz,chandleraz,2026-01-16,Friday,19.5
2026-01-16T14:45:15,southchandleraz,southchandleraz,2026-01-16,Friday,18.5
2026-01-16T14:45:15,gilbertaz,gilbertaz,2026-01-16,Friday,35.5
2026-01-16T14:45:15,glendaleaz,glendaleaz,2026-01-16,Friday,41.5
2026-01-16T14:45:15,goodyear-az,goodyear-az,2026-01-16,Friday,0.0
2026-01-16T14:45:15,mesa-az-east,mesa-az-east,2026-01-16,Friday,11.0
2026-01-16T14:45:15,paradise-valley-az,paradise-valley-az,2026-01-16,Friday,0.0
2026-01-16T14:45:15,glendale-az-peoria,glendale-az-peoria,2026-01-16,Friday,28.5
2026-01-16T14:45:15,scottsdaleaz,scottsdaleaz,2026-01-16,Friday,56.5
2026-01-16T14:45:15,scottsdale-az-north,scottsdale-az-north,2026-01-16,Friday,0.0
2026-01-16T14:45:15,surpriseaz,surpriseaz,2026-01-16,Friday,15.5
2026-01-16T14:45:15,talkingstickaz,talkingstickaz,2026-01-16,Friday,0.0
2026-01-16T14:45:15,tempeaz,tempeaz,2026-01-16,Friday,16.5
2026-01-16T14:45:15,carlsbadca,carlsbadca,2026-01-16,Friday,23.5
2026-01-16T14:45:15,rancho-mirage-ca,rancho-mirage-ca,2026-01-16,Friday,0.0
2026-01-16T14:45:15,fort-collins-timnath-co,fort-collins-timnath-co,2026-01-16,Friday,0.0
2026-01-16T14:45:15,invernessco,invernessco,2026-01-16,Friday,32.0
2026-01-16T14:45:15,littleton-co,littleton-co,2026-01-16,Friday,21.5
2026-01-16T14:45:15,loveland-co-johnstown,loveland-co-johnstown,2026-01-16,Friday,0.0
2026-01-16T14:45:15,colorado-springs-northgate,colorado-springs-northgate,2026-01-16,Friday,35.0
2026-01-16T14:45:15,pueblowestco,pueblowestco,2026-01-16,Friday,41.0
2026-01-16T14:45:15,wilmingtonde,wilmingtonde,2026-01-16,Friday,47.0
2026-01-16T14:45:15,boca-raton-fl-west,boca-raton-fl-west,2026-01-16,Friday,0.0
2026-01-16T14:45:15,bradentonfl,bradentonfl,2026-01-16,Friday,34.0
2026-01-16T14:45:15,jacksonvillebeachfl,jacksonvillebeachfl,2026-01-16,Friday,24.0
2026-01-16T14:45:15,miramarbeach,miramarbeach,2026-01-16,Friday,27.0
2026-01-16T14:45:15,naplesfl,naplesfl,2026-01-16,Friday,17.0
2026-01-16T14:45:15,naples-fl-north,naples-fl-north,2026-01-16,Friday,11.0
2026-01-16T14:45:15,oldsmarfl,oldsmarfl,2026-01-16,Friday,35.5
2026-01-16T14:45:15,orlando-fl-waterford-lakes,orlando-fl-waterford-lakes,2026-01-16,Friday,0.0
2026-01-16T14:45:15,ponte-vedra-fl,ponte-vedra-fl,2026-01-16,Friday,23.5
2026-01-16T14:45:15,port-charlotte-fl,port-charlotte-fl,2026-01-16,Friday,25.0
2026-01-16T14:45:15,spring-hill-fl,spring-hill-fl,2026-01-16,Friday,27.5
2026-01-16T14:45:15,alpharetta-ga,alpharetta-ga,2026-01-16,Friday,0.0
2026-01-16T14:45:15,westmidtownga,westmidtownga,2026-01-16,Friday,36.0
2026-01-16T14:45:15,augustaga,augustaga,2026-01-16,Friday,42.0
2026-01-16T14:45:15,braseltonga,braseltonga,2026-01-16,Friday,43.0
2026-01-16T14:45:15,dacula-ga,dacula-ga,2026-01-16,Friday,38.5
2026-01-16T14:45:15,mcdonoughga,mcdonoughga,2026-01-16,Friday,28.0
2026-01-16T14:45:15,warnerrobinsga,warnerrobinsga,2026-01-16,Friday,36.0
2026-01-16T14:45:15,woodstock-ga,woodstock-ga,2026-01-16,Friday,0.0
2026-01-16T14:45:15,ankeny-ia,ankeny-ia,2026-01-16,Friday,21.5
2026-01-16T14:45:15,des-moines-ia-downtown,des-moines-ia-downtown,2026-01-16,Friday,0.0
2026-01-16T14:45:15,des-moines-waukee-ia,des-moines-waukee-ia,2026-01-16,Friday,0.0
2026-01-16T14:45:15,boise-id,boise-id,2026-01-16,Friday,41.0
2026-01-16T14:45:15,meridian-id,meridian-id,2026-01-16,Friday,28.0
2026-01-16T14:45:15,carmelin,carmelin,2026-01-16,Friday,38.0
2026-01-16T14:45:15,fishers-in,fishers-in,2026-01-16,Friday,49.0
2026-01-16T14:45:15,kansas-city-leawood,kansas-city-leawood,2026-01-16,Friday,32.0
2026-01-16T14:45:15,overlandparkks,overlandparkks,2026-01-16,Friday,43.0
2026-01-16T14:45:15,ascension-la,ascension-la,2026-01-16,Friday,0.0
2026-01-16T14:45:15,baton-rouge-st-george,baton-rouge-st-george,2026-01-16,Friday,12.5
2026-01-16T14:45:15,shreveport-la-south,shreveport-la-south,2026-01-16,Friday,23.5
2026-01-16T14:45:15,maynardma,maynardma,2026-01-16,Friday,31.5
2026-01-16T14:45:15,southborough-ma,southborough-ma,2026-01-16,Friday,54.5
2026-01-16T14:45:15,crofton-md,crofton-md,2026-01-16,Friday,0.0
2026-01-16T14:45:15,towson-baltimore-md,towson-baltimore-md,2026-01-16,Friday,0.0
2026-01-16T14:45:15,white-marsh-baltimore-md,white-marsh-baltimore-md,2026-01-16,Friday,0.0
2026-01-16T14:45:15,clarkstonmi,clarkstonmi,2026-01-16,Friday,18.0
2026-01-16T14:45:15,farmington-mi,farmington-mi,2026-01-16,Friday,27.5
2026-01-16T14:45:15,grand-blanc-mi,grand-blanc-mi,2026-01-16,Friday,28.0
2026-01-16T14:45:15,lansing-mi,lansing-mi,2026-01-16,Friday,44.0
2026-01-16T14:45:15,livonia-mi,livonia-mi,2026-01-16,Friday,47.5
2026-01-16T14:45:15,novi-mi,novi-mi,2026-01-16,Friday,0.0
2026-01-16T14:45:15,rochester-hills-mi,rochester-hills-mi,2026-01-16,Friday,30.5
2026-01-16T14:45:15,troy-mi,troy-mi,2026-01-16,Friday,27.5
2026-01-16T14:45:15,west-bloomfield-mi,west-bloomfield-mi,2026-01-16,Friday,0.0
2026-01-16T14:45:15,st-louis-crestwood-mo,st-louis-crestwood-mo,2026-01-16,Friday,26.0
2026-01-16T14:45:15,liberty-mo,liberty-mo,2026-01-16,Friday,0.0
2026-01-16T14:45:15,rollamo,rollamo,2026-01-16,Friday,23.5
2026-01-16T14:45:15,bozemanmt,bozemanmt,2026-01-16,Friday,48.0
